c_Cod;d_Inizio;d_Fine;v_Descrizione;b_Bacino;c_CodiceRegione;c_CodAslTerritoriale;c_Provincia;c_ComuneFiscale;c_Regione
080048;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MELICUCCA';NULL;180;205;RC;F105 ;150
080049;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MELICUCCO;NULL;180;110;RC;F106 ;150
080049;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MELICUCCO;NULL;180;205;RC;F106 ;150
080050;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MELITO DI PORTO SALVO;NULL;180;111;RC;F112 ;150
080050;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MELITO DI PORTO SALVO;NULL;180;205;RC;F112 ;150
080051;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MOLOCHIO;NULL;180;110;RC;F301 ;150
080051;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MOLOCHIO;NULL;180;205;RC;F301 ;150
080052;1880-01-01 00:00:00.000;2010-12-31 00:00:00.000;MONASTERACE;NULL;180;109;RC;F324 ;150
080052;2011-01-01 00:00:00.000;2050-01-01 00:00:00.000;MONASTERACE;NULL;180;205;RC;F324 ;150
080053;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MONTEBELLO IONICO;NULL;180;111;RC;D746 ;150
080053;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MONTEBELLO IONICO;NULL;180;205;RC;D746 ;150
080054;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MOTTA SAN GIOVANNI;NULL;180;111;RC;F779 ;150
080054;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MOTTA SAN GIOVANNI;NULL;180;205;RC;F779 ;150
080055;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;OPPIDO MAMERTINA;NULL;180;110;RC;G082 ;150
080055;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;OPPIDO MAMERTINA;NULL;180;205;RC;G082 ;150
080056;2007-01-01 00:00:00.000;2010-12-31 00:00:00.000;PALIZZI;NULL;180;109;RC;G277 ;150
080056;2011-01-01 00:00:00.000;2050-01-01 00:00:00.000;PALIZZI;NULL;180;205;RC;G277 ;150
080057;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PALMI;NULL;180;110;RC;G288 ;150
080057;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PALMI;NULL;180;205;RC;G288 ;150
080058;1880-01-01 00:00:00.000;2010-12-31 00:00:00.000;PAZZANO;NULL;180;109;RC;G394 ;150
080058;2011-01-01 00:00:00.000;2050-01-01 00:00:00.000;PAZZANO;NULL;180;205;RC;G394 ;150
080059;1880-01-01 00:00:00.000;2010-12-31 00:00:00.000;PLACANICA;NULL;180;109;RC;G729 ;150
080059;2011-01-01 00:00:00.000;2050-01-01 00:00:00.000;PLACANICA;NULL;180;205;RC;G729 ;150
080060;1880-01-01 00:00:00.000;2010-12-31 00:00:00.000;PLATI';NULL;180;109;RC;G735 ;150
080060;2011-01-01 00:00:00.000;2050-01-01 00:00:00.000;PLATI';NULL;180;205;RC;G735 ;150
080061;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;POLISTENA;NULL;180;110;RC;G791 ;150
080061;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;POLISTENA;NULL;180;205;RC;G791 ;150
080062;1880-01-01 00:00:00.000;2010-12-31 00:00:00.000;PORTIGLIOLA;NULL;180;109;RC;G905 ;150
080062;2011-01-01 00:00:00.000;2050-01-01 00:00:00.000;PORTIGLIOLA;NULL;180;205;RC;G905 ;150
080063;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;REGGIO DI CALABRIA;NULL;180;111;RC;H224 ;150
080063;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;REGGIO DI CALABRIA;NULL;180;205;RC;H224 ;150
080064;1880-01-01 00:00:00.000;2010-12-31 00:00:00.000;RIACE;NULL;180;109;RC;H265 ;150
080064;2011-01-01 00:00:00.000;2050-01-01 00:00:00.000;RIACE;NULL;180;205;RC;H265 ;150
080065;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;RIZZICONI;NULL;180;110;RC;H359 ;150
080065;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;RIZZICONI;NULL;180;205;RC;H359 ;150
080066;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;ROCCAFORTE DEL GRECO;NULL;180;111;RC;H408 ;150
080066;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;ROCCAFORTE DEL GRECO;NULL;180;205;RC;H408 ;150
080067;1880-01-01 00:00:00.000;2010-12-31 00:00:00.000;ROCCELLA IONICA;NULL;180;109;RC;H456 ;150
080067;2011-01-01 00:00:00.000;2050-01-01 00:00:00.000;ROCCELLA IONICA;NULL;180;205;RC;H456 ;150
080068;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;ROGHUDI;NULL;180;111;RC;H489 ;150
080068;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;ROGHUDI;NULL;180;205;RC;H489 ;150
080069;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;ROSARNO;NULL;180;110;RC;H558 ;150
080069;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;ROSARNO;NULL;180;205;RC;H558 ;150
080070;1880-01-01 00:00:00.000;2010-12-31 00:00:00.000;SAMO;NULL;180;109;RC;H013 ;150
080070;2011-01-01 00:00:00.000;2050-01-01 00:00:00.000;SAMO;NULL;180;205;RC;H013 ;150
080071;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;SAN GIORGIO MORGETO;NULL;180;110;RC;H889 ;150
080071;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;SAN GIORGIO MORGETO;NULL;180;205;RC;H889 ;150
080072;1880-01-01 00:00:00.000;2010-12-31 00:00:00.000;SAN GIOVANNI DI GERACE;NULL;180;109;RC;H903 ;150
080072;2011-01-01 00:00:00.000;2050-01-01 00:00:00.000;SAN GIOVANNI DI GERACE;NULL;180;205;RC;H903 ;150
080073;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;SAN LORENZO;NULL;180;111;RC;H959 ;150
080073;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;SAN LORENZO;NULL;180;205;RC;H959 ;150
080074;1880-01-01 00:00:00.000;2010-12-31 00:00:00.000;SAN LUCA;NULL;180;109;RC;H970 ;150
080074;2011-01-01 00:00:00.000;2050-01-01 00:00:00.000;SAN LUCA;NULL;180;205;RC;H970 ;150
080075;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;SAN PIETRO DI CARIDA';NULL;180;110;RC;I102 ;150
080075;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;SAN PIETRO DI CARIDA';NULL;180;205;RC;I102 ;150
080076;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;SAN PROCOPIO;NULL;180;111;RC;I132 ;150
080076;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;SAN PROCOPIO;NULL;180;205;RC;I132 ;150
080077;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;SAN ROBERTO;NULL;180;111;RC;I139 ;150
080077;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;SAN ROBERTO;NULL;180;205;RC;I139 ;150
080078;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;SANTA CRISTINA D'ASPROMONTE;NULL;180;110;RC;I176 ;150
080078;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;SANTA CRISTINA D'ASPROMONTE;NULL;180;205;RC;I176 ;150
080079;1880-01-01 00:00:00.000;2010-12-31 00:00:00.000;SANT'AGATA DEL BIANCO;NULL;180;109;RC;I198 ;150
080079;2011-01-01 00:00:00.000;2050-01-01 00:00:00.000;SANT'AGATA DEL BIANCO;NULL;180;205;RC;I198 ;150
080080;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;SANT'ALESSIO IN ASPROMONTE;NULL;180;111;RC;I214 ;150
080080;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;SANT'ALESSIO IN ASPROMONTE;NULL;180;205;RC;I214 ;150
080081;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;SANT'EUFEMIA D'ASPROMONTE;NULL;180;111;RC;I333 ;150
080081;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;SANT'EUFEMIA D'ASPROMONTE;NULL;180;205;RC;I333 ;150
080082;1880-01-01 00:00:00.000;2010-12-31 00:00:00.000;SANT'ILARIO DELLO IONIO;NULL;180;109;RC;I341 ;150
080082;2011-01-01 00:00:00.000;2050-01-01 00:00:00.000;SANT'ILARIO DELLO IONIO;NULL;180;205;RC;I341 ;150
080083;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;SANTO STEFANO IN ASPROMONTE;NULL;180;111;RC;I371 ;150
080083;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;SANTO STEFANO IN ASPROMONTE;NULL;180;205;RC;I371 ;150
080084;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;SCIDO;NULL;180;110;RC;I536 ;150
080084;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;SCIDO;NULL;180;205;RC;I536 ;150
080085;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;SCILLA;NULL;180;111;RC;I537 ;150
080085;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;SCILLA;NULL;180;205;RC;I537 ;150
080086;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;SEMINARA;NULL;180;110;RC;I600 ;150
080086;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;SEMINARA;NULL;180;205;RC;I600 ;150
080087;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;SERRATA;NULL;180;110;RC;I656 ;150
080087;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;SERRATA;NULL;180;205;RC;I656 ;150
080088;1880-01-01 00:00:00.000;2010-12-31 00:00:00.000;SIDERNO;NULL;180;109;RC;I725 ;150
080088;2011-01-01 00:00:00.000;2050-01-01 00:00:00.000;SIDERNO;NULL;180;205;RC;I725 ;150
080089;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;SINOPOLI;NULL;180;111;RC;I753 ;150
080089;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;SINOPOLI;NULL;180;205;RC;I753 ;150
080090;1880-01-01 00:00:00.000;2010-12-31 00:00:00.000;STAITI;NULL;180;109;RC;I936 ;150
080090;2011-01-01 00:00:00.000;2050-01-01 00:00:00.000;STAITI;NULL;180;205;RC;I936 ;150
080091;1880-01-01 00:00:00.000;2010-12-31 00:00:00.000;STIGNANO;NULL;180;109;RC;I955 ;150
080091;2011-01-01 00:00:00.000;2050-01-01 00:00:00.000;STIGNANO;NULL;180;205;RC;I955 ;150
080092;1880-01-01 00:00:00.000;2010-12-31 00:00:00.000;STILO;NULL;180;109;RC;I956 ;150
080092;2011-01-01 00:00:00.000;2050-01-01 00:00:00.000;STILO;NULL;180;205;RC;I956 ;150
080093;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;TAURIANOVA;NULL;180;110;RC;L063 ;150
080093;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;TAURIANOVA;NULL;180;205;RC;L063 ;150
080094;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;TERRANOVA SAPPO MINULIO;NULL;180;110;RC;L127 ;150
080094;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;TERRANOVA SAPPO MINULIO;NULL;180;205;RC;L127 ;150
080095;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;VARAPODIO;NULL;180;110;RC;L673 ;150
080095;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;VARAPODIO;NULL;180;205;RC;L673 ;150
080096;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;VILLA SAN GIOVANNI;NULL;180;111;RC;M018 ;150
080096;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;VILLA SAN GIOVANNI;NULL;180;205;RC;M018 ;150
080097;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;SAN FERDINANDO;NULL;180;110;RC;M277 ;150
080097;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;SAN FERDINANDO;NULL;180;205;RC;M277 ;150
080500;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;BAGNARA;NULL;180;NULL;RC;A552 ;150
080501;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;BRUZZANO;NULL;180;NULL;RC;B234 ;150
080502;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;CAMPO;NULL;180;NULL;RC;B516 ;150
080503;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;CAMPO DI CALABRIA;NULL;180;NULL;RC;B516 ;150
080504;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;CARAFFA;NULL;180;NULL;RC;B718 ;150
080505;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;CASTELVETERE;NULL;180;NULL;RC;C285 ;150
080506;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;GERACE SUPERIORE;NULL;180;NULL;RC;D975 ;150
080507;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;GIOJA;NULL;180;NULL;RC;E041 ;150
080508;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;GIOJOSA;NULL;180;NULL;RC;E044 ;150
080509;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;LAUREANA;NULL;180;NULL;RC;E479 ;150
080510;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;LAUREANA DI BORELLO;NULL;180;NULL;RC;E479 ;150
080511;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;GERACE MARINA;NULL;180;NULL;RC;D976 ;150
080512;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;MELITO;NULL;180;NULL;RC;F112 ;150
080513;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;FOSSATO DI CALABRIA ULTRAI;NULL;180;NULL;RC;D746 ;150
080514;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;MONTEBELLO;NULL;180;NULL;RC;D746 ;150
080515;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;OPPIDO;NULL;180;NULL;RC;G082 ;150
080516;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;ROCCAFORTE;NULL;180;NULL;RC;H408 ;150
080517;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;ROCCELLA;NULL;180;NULL;RC;H456 ;150
080518;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;PRECACORE;NULL;180;NULL;RC;H013 ;150
080519;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;SAN GIORGIO;NULL;180;NULL;RC;H889 ;150
080520;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;SAN GIOVANNI;NULL;180;NULL;RC;H903 ;150
080521;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;SANTA CRISTINA;NULL;180;NULL;RC;I176 ;150
080522;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;SANT'ALESSIO;NULL;180;NULL;RC;I214 ;150
080523;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;SANT'ILARIO;NULL;180;NULL;RC;I341 ;150
080524;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;TERRANOVA;NULL;180;NULL;RC;L127 ;150
080525;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;SALICE;NULL;180;NULL;RC;H709 ;150
080526;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;SAN PIETRO;NULL;180;NULL;RC;I083 ;150
080527;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;SAN GIUSEPPE;NULL;180;NULL;RC;H934 ;150
080801;1880-01-01 00:00:00.000;1989-12-31 00:00:00.000;CANNITELLO;NULL;180;NULL;RC;B614 ;150
080802;1880-01-01 00:00:00.000;1989-12-31 00:00:00.000;CARIDA';NULL;180;NULL;RC;B775 ;150
080803;1880-01-01 00:00:00.000;1989-12-31 00:00:00.000;CATAFORIO;NULL;180;NULL;RC;C350 ;150
080804;1880-01-01 00:00:00.000;1989-12-31 00:00:00.000;CATONA;NULL;180;NULL;RC;C355 ;150
080805;1880-01-01 00:00:00.000;1989-12-31 00:00:00.000;GALLICO;NULL;180;NULL;RC;D877 ;150
080806;1880-01-01 00:00:00.000;1989-12-31 00:00:00.000;GALLINA;NULL;180;NULL;RC;D880 ;150
080807;1880-01-01 00:00:00.000;1989-12-31 00:00:00.000;IATRINOLI;NULL;180;NULL;RC;E275 ;150
080808;1880-01-01 00:00:00.000;1989-12-31 00:00:00.000;ORTI;NULL;180;NULL;RC;G138 ;150
080809;1880-01-01 00:00:00.000;1989-12-31 00:00:00.000;PARACORIO;NULL;180;NULL;RC;G326 ;150
080810;1880-01-01 00:00:00.000;1989-12-31 00:00:00.000;PEDAVOLI;NULL;180;NULL;RC;G405 ;150
080811;1880-01-01 00:00:00.000;1989-12-31 00:00:00.000;PELLARO;NULL;180;NULL;RC;G422 ;150
080812;1880-01-01 00:00:00.000;1989-12-31 00:00:00.000;PODARGONI;NULL;180;NULL;RC;G745 ;150
080813;1880-01-01 00:00:00.000;1989-12-31 00:00:00.000;RADICENA;NULL;180;NULL;RC;H155 ;150
080814;1880-01-01 00:00:00.000;1989-12-31 00:00:00.000;ROSALI';NULL;180;NULL;RC;H557 ;150
080815;1880-01-01 00:00:00.000;1989-12-31 00:00:00.000;SALICE CALABRO;NULL;180;NULL;RC;H709 ;150
080816;1880-01-01 00:00:00.000;1989-12-31 00:00:00.000;SAMBATELLO;NULL;180;NULL;RC;H741 ;150
080817;1880-01-01 00:00:00.000;1989-12-31 00:00:00.000;SAMO DI CALABRIA;NULL;180;NULL;RC;H751 ;150
080818;1880-01-01 00:00:00.000;1989-12-31 00:00:00.000;SAN PIER FEDELE;NULL;180;NULL;RC;I083 ;150
080819;1880-01-01 00:00:00.000;1989-12-31 00:00:00.000;TRESILICO;NULL;180;NULL;RC;L391 ;150
080820;1880-01-01 00:00:00.000;1989-12-31 00:00:00.000;VILLA SAN GIUSEPPE;NULL;180;NULL;RC;H934 ;150
081001;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;ALCAMO;NULL;190;109;TP;A176 ;150
081001;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;ALCAMO;NULL;190;209;TP;A176 ;150
081002;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;BUSETO PALIZZOLO;NULL;190;109;TP;B288 ;150
081002;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;BUSETO PALIZZOLO;NULL;190;209;TP;B288 ;150
081003;1999-01-01 00:00:00.000;2009-08-31 00:00:00.000;CALATAFIMI-SEGESTA;NULL;190;109;TP;B385 ;150
081003;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;CALATAFIMI-SEGESTA;NULL;190;209;TP;B385 ;150
081004;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;CAMPOBELLO DI MAZARA;NULL;190;109;TP;B521 ;150
081004;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;CAMPOBELLO DI MAZARA;NULL;190;209;TP;B521 ;150
081005;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;CASTELLAMMARE DEL GOLFO;NULL;190;109;TP;C130 ;150
081005;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;CASTELLAMMARE DEL GOLFO;NULL;190;209;TP;C130 ;150
081006;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;CASTELVETRANO;NULL;190;109;TP;C286 ;150
081006;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;CASTELVETRANO;NULL;190;209;TP;C286 ;150
081007;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;CUSTONACI;NULL;190;109;TP;D234 ;150
081007;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;CUSTONACI;NULL;190;209;TP;D234 ;150
081008;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;ERICE;NULL;190;109;TP;D423 ;150
081008;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;ERICE;NULL;190;209;TP;D423 ;150
081009;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;FAVIGNANA;NULL;190;109;TP;D518 ;150
081009;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;FAVIGNANA;NULL;190;209;TP;D518 ;150
081010;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;GIBELLINA;NULL;190;109;TP;E023 ;150
081010;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;GIBELLINA;NULL;190;209;TP;E023 ;150
081011;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;MARSALA;NULL;190;109;TP;E974 ;150
081011;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;MARSALA;NULL;190;209;TP;E974 ;150
081012;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;MAZARA DEL VALLO;NULL;190;109;TP;F061 ;150
081012;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;MAZARA DEL VALLO;NULL;190;209;TP;F061 ;150
081013;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;PACECO;NULL;190;109;TP;G208 ;150
081013;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;PACECO;NULL;190;209;TP;G208 ;150
081014;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;PANTELLERIA;NULL;190;109;TP;G315 ;150
081014;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;PANTELLERIA;NULL;190;209;TP;G315 ;150
081015;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;PARTANNA;NULL;190;109;TP;G347 ;150
081015;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;PARTANNA;NULL;190;209;TP;G347 ;150
081016;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;POGGIOREALE;NULL;190;109;TP;G767 ;150
081016;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;POGGIOREALE;NULL;190;209;TP;G767 ;150
081017;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;SALAPARUTA;NULL;190;109;TP;H688 ;150
081017;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;SALAPARUTA;NULL;190;209;TP;H688 ;150
081018;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;SALEMI;NULL;190;109;TP;H700 ;150
081018;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;SALEMI;NULL;190;209;TP;H700 ;150
081019;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;SANTA NINFA;NULL;190;109;TP;I291 ;150
081019;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;SANTA NINFA;NULL;190;209;TP;I291 ;150
081020;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;SAN VITO LO CAPO;NULL;190;109;TP;I407 ;150
081020;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;SAN VITO LO CAPO;NULL;190;209;TP;I407 ;150
081021;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;TRAPANI;NULL;190;109;TP;L331 ;150
081021;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;TRAPANI;NULL;190;209;TP;L331 ;150
081022;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;VALDERICE;NULL;190;109;TP;G319 ;150
081022;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;VALDERICE;NULL;190;209;TP;G319 ;150
081023;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;VITA;NULL;190;109;TP;M081 ;150
081023;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;VITA;NULL;190;209;TP;M081 ;150
081024;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;PETROSINO;NULL;190;109;TP;M281 ;150
081024;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;PETROSINO;NULL;190;209;TP;M281 ;150
081500;1880-01-01 00:00:00.000;1998-12-31 00:00:00.000;CALATAFIMI;NULL;190;NULL;TP;B385 ;150
081501;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;MONTE SAN GIULIANO;NULL;190;NULL;TP;D423 ;150
081502;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;MAZARA;NULL;190;NULL;TP;F061 ;150
081503;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;PAPARELLA SAN MARCO;NULL;190;NULL;TP;G319 ;150
081801;1880-01-01 00:00:00.000;1989-12-31 00:00:00.000;XITTA;NULL;190;NULL;TP;M137 ;150
082001;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;ALIA;NULL;190;106;PA;A195 ;150
082001;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;ALIA;NULL;190;206;PA;A195 ;150
082002;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;ALIMENA;NULL;190;106;PA;A202 ;150
082002;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;ALIMENA;NULL;190;206;PA;A202 ;150
082003;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;ALIMINUSA;NULL;190;106;PA;A203 ;150
082003;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;ALIMINUSA;NULL;190;206;PA;A203 ;150
082004;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;ALTAVILLA MILICIA;NULL;190;106;PA;A229 ;150
082004;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;ALTAVILLA MILICIA;NULL;190;206;PA;A229 ;150
082005;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;ALTOFONTE;NULL;190;106;PA;A239 ;150
082005;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;ALTOFONTE;NULL;190;206;PA;A239 ;150
082006;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;BAGHERIA;NULL;190;106;PA;A546 ;150
082006;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;BAGHERIA;NULL;190;206;PA;A546 ;150
082007;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;BALESTRATE;NULL;190;106;PA;A592 ;150
082007;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;BALESTRATE;NULL;190;206;PA;A592 ;150
082008;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;BAUCINA;NULL;190;106;PA;A719 ;150
082008;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;BAUCINA;NULL;190;206;PA;A719 ;150
082009;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;BELMONTE MEZZAGNO;NULL;190;106;PA;A764 ;150
082009;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;BELMONTE MEZZAGNO;NULL;190;206;PA;A764 ;150
082010;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;BISACQUINO;NULL;190;106;PA;A882 ;150
082010;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;BISACQUINO;NULL;190;206;PA;A882 ;150
082011;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;BOLOGNETTA;NULL;190;106;PA;A946 ;150
082011;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;BOLOGNETTA;NULL;190;206;PA;A946 ;150
082012;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;BOMPIETRO;NULL;190;106;PA;A958 ;150
082012;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;BOMPIETRO;NULL;190;206;PA;A958 ;150
082013;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;BORGETTO;NULL;190;106;PA;A991 ;150
082013;2009-09-01 00:00:00.000;2050-01-01 00:00:00.000;BORGETTO;NULL;190;206;PA;A991 ;150
082014;1880-01-01 00:00:00.000;2009-08-31 00:00:00.000;CACCAMO;NULL;190;106;PA;B315 ;150
